domain_id,subdomain_id,facet_id,method,rank,text,passed
3,3.2,3.2.1,gemma,375,op straat badminton spelen met een raket,True
3,3.2,3.2.2,gemma,376,naar het park samen rijden,True
3,3.2,3.2.3,gemma,377,een filmpje samen monteren,True
3,3.2,3.2.4,gemma,378,deelnemen aan een spannende danswedstrijd,True
3,3.3,3.3.1,gemma,379,eerlijk vertellen hoe je je voelt,True
3,3.3,3.3.2,gemma,380,begrijpen hoe de ander zich voelt,True
3,3.3,3.3.3,gemma,381,respect tonen voor elkaars mening in de groep,True
3,3.3,3.3.4,gemma,382,je mening duidelijk en respectvol uitleggen,True
4,4.1,4.1.1,gemma,383,zwemmen in het zwembad tijdens de les,True
4,4.1,4.1.2,gemma,384,een uniform aan en dragen met trots,True
4,4.1,4.1.3,gemma,385,een beeldhouwwerk creëren uit klei,True
4,4.1,4.1.4,gemma,386,meedoen aan een online les,True
4,4.2,4.2.1,gemma,387,oefenen om je vaardigheden te verbeteren,True
4,4.2,4.2.2,gemma,388,een trailer voor een nieuwe film bekijken,True
4,4.2,4.2.3,gemma,389,een verhaal verzinnen in je hoofd,True
4,4.2,4.2.4,gemma,390,met de dobbelsteen rollen bepalen wie wint,True
4,4.2,4.2.5,gemma,391,een toneelstuk spelen alleen voor jezelf,True
4,4.3,4.3.1,gemma,392,met je vriend op de skeelers rijden,True
4,4.3,4.3.2,gemma,393,takken verzamelen om een hut te maken,True
4,4.3,4.3.3,gemma,394,op het klimrek tot bovenaan beklimmen,True
4,4.3,4.3.4,gemma,395,in de tuin rondhangen met vrienden,True
4,4.3,4.3.5,gemma,396,kijken naar vogels en andere dieren in de natuur,True
5,5.1,5.1.1,gemma,397,een foto naar je ouders versturen,True
5,5.1,5.1.2,gemma,398,bekijken wat andere mensen delen,True
5,5.1,5.1.3,gemma,399,in de chat tips en strategieën delen,True
5,5.1,5.1.4,gemma,400,huiswerk uitleggen aan een vriend,True
5,5.1,5.1.5,gemma,401,tijd vrijmaken voor offline activiteiten,True
5,5.2,5.2.1,gemma,402,volgen een maker die filmsmaakt,True
5,5.2,5.2.2,gemma,403,een serie aanbevelen aan vrienden,True
5,5.2,5.2.3,gemma,404,een tutorial vinden om een spel te spelen,True
5,5.2,5.2.4,gemma,405,bekijken hoe mensen een trend uitvoeren,True
5,5.3,5.3.1,gemma,406,bepaal wie toegang heeft tot je persoonlijke gegevens,True
5,5.3,5.3.2,gemma,407,vorm een positieve online identiteit die je uitdrukt,True
5,5.3,5.3.3,gemma,408,negeer kwetsende woorden als je kan,True
5,5.3,5.3.4,gemma,409,internet gebruiken voor goede dingen,True
6,6.1,6.1.1,gemma,410,praten over puberteit met vrienden die vergelijkbare ervaringen hebben,True
6,6.1,6.1.2,gemma,411,je nagels knippen en mooi vijlen,True
6,6.1,6.1.3,gemma,412,vertrouw op jezelf en je eigen kracht,True
6,6.2,6.2.1,gemma,413,herkennen wanneer je je gefrustreerd voelt,True
6,6.2,6.2.2,gemma,414,leer van je fouten en ga verder,True
6,6.2,6.2.3,gemma,415,bedenken wat je wilt bereiken in het leven,True
6,6.2,6.2.4,gemma,416,denk aan leuke herinneringen,True
6,6.2,6.2.5,gemma,417,zoek een safe space waar je je veilig voelt,True
6,6.3,6.3.1,gemma,418,genoeg slaaptijd instellen,True
6,6.3,6.3.2,gemma,419,maak een gezonde salade met diverse ingrediënten,True
6,6.3,6.3.3,gemma,420,sport in de frisse lucht en voel je vrij,True
6,6.3,6.3.4,gemma,421,zorg dat je altijd een veilig pad kiest,True
7,7.1,7.1.1,gemma,422,de manier waarop licht valt op een gebouw observeren,True
7,7.1,7.1.2,gemma,423,genieten van een rustige en stille omgeving,True
7,7.1,7.1.3,gemma,424,voelen de textuur van een gebakjesdeken,True
7,7.1,7.1.4,gemma,425,herkennen bekende aroma s in een keuken,True
7,7.2,7.2.1,gemma,426,rollen over het grasveld,True
7,7.2,7.2.2,gemma,427,met de schaar een rechthoek knippen,True
7,7.2,7.2.3,gemma,428,met beide handen iets klein pakken en neerleggen,True
7,7.2,7.2.4,gemma,429,met je voeten trappen om op en neer te bewegen,True
7,7.3,7.3.1,gemma,430,een pad in het park navigeren,True
7,7.3,7.3.2,gemma,431,plannen een route door een park zonder een kaart,True
7,7.3,7.3.3,gemma,432,richten je voeten op een bepaald punt,True
8,8.1,8.1.1,gemma,433,reizen met de schoolbus onderweg naar huis,True
8,8.1,8.1.2,gemma,434,zelfstandig naar het speelveld gaan,True
8,8.1,8.1.3,gemma,435,in de auto zitten tijdens een lange rit,True
8,8.1,8.1.4,gemma,436,een eigen fietsroute regelen en opvolgen,True
8,8.1,8.1.5,gemma,437,reis zelfstandig met de tram naar een speeltuin,True
8,8.2,8.2.1,gemma,438,in de tuin planten verzorgen en oogsten,True
8,8.2,8.2.2,gemma,439,chillen met vrienden op een bankje,True
8,8.2,8.2.3,gemma,440,een leenkaart ophalen bij de balie,True
8,8.2,8.2.4,gemma,441,bloemen verzamelen uit de parktuin,True
8,8.2,8.2.5,gemma,442,samen met anderen een toneelstuk repeteren,True
9,9.1,9.1.1,gemma,443,betalen met bankkaart in de winkel,True
9,9.1,9.1.2,gemma,444,kledingstukken verzorgen en bewaren,True
9,9.1,9.1.3,gemma,445,fomo gevoelens onderzoeken,True
9,9.1,9.1.4,gemma,446,stickers met je vrienden sorteren,True
9,9.2,9.2.1,gemma,447,een attractie uitkiezen en wachten op je beurt,True
9,9.2,9.2.2,gemma,448,een boek uit de schappen bladeren,True
9,9.2,9.2.3,gemma,449,bij de zee spelen en genieten van het zand,True
9,9.2,9.2.4,gemma,450,de lessen van de ceremonie bespreken,True
9,9.2,9.2.5,gemma,451,contemplatief zijn in de natuur,True
9,9.3,9.3.1,gemma,452,nadenken over het belang van respect voor anderen,True
9,9.3,9.3.2,gemma,453,tweedehands spullen gebruiken in plaats van nieuw,True
9,9.3,9.3.3,gemma,454,vergelijk feiten uit verschillende bronnen,True
9,9.3,9.3.4,gemma,455,bijdragen aan een schoolproject over sociale rechtvaardigheid,True
9,9.3,9.3.5,gemma,456,oefenen met het luisteren naar andere perspectieven,True
1,1.1,1.1.1,gemma,457,antwoord geven op de vraag van de leerkracht,True
1,1.1,1.1.2,gemma,458,een tekst naar het juiste genre toevoegen,True
1,1.1,1.1.3,gemma,459,combineren van verschillende perspectieven in een onderzoek,True
1,1.1,1.1.4,gemma,460,vragenlijst maken voor jezelf,True
1,1.1,1.1.5,gemma,461,een leervideo downloaden en bekijken,True
1,1.1,1.1.6,gemma,462,een logische vraag beantwoorden,True
1,1.1,1.1.7,gemma,463,een spannend toneelstuk schrijven en spelen,True
1,1.2,1.2.1,gemma,464,het brooddoosje openmaken,True
1,1.2,1.2.2,gemma,465,het examen voorbereiden met vrienden,True
1,1.2,1.2.3,gemma,466,het proefwerk in je agenda invullen,True
1,1.2,1.2.4,gemma,467,samenwerken met vrienden om te winnen in de quiz,True
1,1.3,1.3.1,gemma,468,inlichtingen krijgen over een nieuwe opdracht,True
1,1.3,1.3.2,gemma,469,ruziemaken met een vriendje omdat je het oneerlijk vindt,True
1,1.3,1.3.3,gemma,470,naar een plek zitten waar andere kinderen zaten,True
1,1.3,1.3.4,gemma,471,een brochure over het secundair onderwijs bekijken,True
2,2.1,2.1.1,gemma,472,kammen met de kam in je haren,True
2,2.1,2.1.2,gemma,473,de restjes eten opruimen,True
2,2.1,2.1.3,gemma,474,de speelgoedjes in dozen ordenen,True
2,2.1,2.1.4,gemma,475,je rugzak nakijken voor belangrijke spullen,True
2,2.1,2.1.5,gemma,476,broertje helpen met zijn huiswerk,True
2,2.2,2.2.1,gemma,477,luisteren naar muziek en zingen mee,True
2,2.2,2.2.2,gemma,478,je broer beschermen tijdens een potje vechten,True
2,2.2,2.2.3,gemma,479,meehelpen met het schoonmaken bij oma,True
2,2.2,2.2.4,gemma,480,op zondagochtend pannenkoeken bakken,True
2,2.3,2.3.1,gemma,481,check of je binnen de limiet blijft,True
2,2.3,2.3.2,gemma,482,terugtrekken naar een vertrouwde plek,True
2,2.3,2.3.3,gemma,483,toestemming vragen om een vriend thuis te ontvangen,True
2,2.3,2.3.4,gemma,484,een kleine aankoop zelf regelen bij de supermarkt,True
3,3.1,3.1.1,gemma,485,helpen met huiswerk,True
3,3.1,3.1.2,gemma,486,samen met je vrienden een lied zingen,True
3,3.1,3.1.3,gemma,487,iemand feliciteren met zijn verjaardag,True
3,3.1,3.1.4,gemma,488,denken aan hem haar tijdens het lesgeven,True
3,3.2,3.2.1,gemma,489,op een fiets achter elkaar rijden met je vrienden,True
3,3.2,3.2.2,gemma,490,iemand ophalen voor de activiteit,True
3,3.2,3.2.3,gemma,491,trendvolgers op sociale media volgen,True
3,3.2,3.2.4,gemma,492,samen pannenkoeken bakken,True
3,3.3,3.3.1,gemma,493,je niet laten beïnvloeden door sociale druk,True
3,3.3,3.3.2,gemma,494,vertrouwenspersoon om raad vragen,True
3,3.3,3.3.3,gemma,495,authentiek zijn zoals je bent,True
3,3.3,3.3.4,gemma,496,zorgen dat iedereen mee kan doen aan de beslissing,True
4,4.1,4.1.1,gemma,497,samen met je team opwarmen voor de training,True
4,4.1,4.1.2,gemma,498,een vergadering leiden met enthousiasme,True
4,4.1,4.1.3,gemma,499,een tentoonstelling bezoeken met kunstwerken,True
4,4.1,4.1.4,gemma,500,je niveau verbeteren door te studeren,True
4,4.2,4.2.1,gemma,501,een review schrijven van een recente game,True
4,4.2,4.2.2,gemma,502,samen met de familie naar een jeugdprogramma kijken,True
4,4.2,4.2.3,gemma,503,een dans choreografie bedenken en oefenen,True
4,4.2,4.2.4,gemma,504,een pion zetten op het juiste vakje,True
4,4.2,4.2.5,gemma,505,een avontuur in je hoofd beleven,True
4,4.3,4.3.1,gemma,506,oefenen voor een nieuwe sprong in het park,True
4,4.3,4.3.2,gemma,507,bouwen met zand en stenen aan de oevers van de beek,True
4,4.3,4.3.3,gemma,508,op de schommel heen en weer wiegen,True
4,4.3,4.3.4,gemma,509,je gedachten laten meanderen zonder doel,True
4,4.3,4.3.5,gemma,510,ervaren de spannende rit van een rollercoaster,True
5,5.1,5.1.1,gemma,511,een berichtje naar je beste vriend sturen,True
5,5.1,5.1.2,gemma,512,een challenge uitdagen,True
5,5.1,5.1.3,gemma,513,in een voice chat grapjes maken,True
5,5.1,5.1.4,gemma,514,met familie een film samen kijken,True
5,5.1,5.1.5,gemma,515,je account wachtwoord beschermen,True
5,5.2,5.2.1,gemma,516,uitleg bekijken over hoe je foto s bewerkt,True
5,5.2,5.2.2,gemma,517,een film streamen met de hele familie,True
5,5.2,5.2.3,gemma,518,tutorial vinden om te leren hoe iets werkt,True
5,5.2,5.2.4,gemma,519,beoordelen of een trend veilig is,True
5,5.3,5.3.1,gemma,520,een sterke combinatie van letters en cijfers gebruiken,True
5,5.3,5.3.2,gemma,521,presenteer jezelf oprecht en eerlijk,True
5,5.3,5.3.3,gemma,522,kom tot een oplossing bij meningsverschillen,True
5,5.3,5.3.4,gemma,523,persoonlijke gegevens niet delen met vreemden,True
6,6.1,6.1.1,gemma,524,begrijp dat groei een normaal proces is,True
6,6.1,6.1.2,gemma,525,gebruik tandzijde om tussen je tanden te reinigen,True
6,6.1,6.1.3,gemma,526,praat met iemand als je twijfelt aan jezelf,True
6,6.2,6.2.1,gemma,527,accepteer dat het goed is om hulp te vragen als je verdrietig bent,True
6,6.2,6.2.2,gemma,528,viert kleine successen met trots,True
6,6.2,6.2.3,gemma,529,maak een lijst met dingen waar je trots op bent,True
6,6.2,6.2.4,gemma,530,sporten kan spanning verminderen,True
6,6.2,6.2.5,gemma,531,luister naar kalmerende muziek,True
6,6.3,6.3.1,gemma,532,je bed als plek voor slaap zien geen werken,True
6,6.3,6.3.2,gemma,533,neem je tijd om te smaken en te genieten,True
6,6.3,6.3.3,gemma,534,zoek uitdagingen in nieuwe sporten,True
6,6.3,6.3.4,gemma,535,zorg ervoor dat de deur altijd vergrendeld is,True
7,7.1,7.1.1,gemma,536,kijk naar de verschillende vormen van wolken,True
7,7.1,7.1.2,gemma,537,vergelijkt geluiden thuis en buiten,True
7,7.1,7.1.3,gemma,538,experimenteren met verschillende soorten draad,True
7,7.1,7.1.4,gemma,539,experimenteren met kruiden in een gerecht,True
7,7.2,7.2.1,gemma,540,in een kring rondrennen,True
7,7.2,7.2.2,gemma,541,een klein object met de vingers manipuleren,True
7,7.2,7.2.3,gemma,542,achterover leunen zonder te vallen,True
7,7.2,7.2.4,gemma,543,met je voeten hard trappen op de fiets,True
7,7.3,7.3.1,gemma,544,een kaart gebruiken om te zoeken naar winkels,True
7,7.3,7.3.2,gemma,545,voorstellen wat je ziet vanuit een ander perspectief,True
7,7.3,7.3.3,gemma,546,inschatten hoeveel ruimte je nodig hebt om te draaien,True
8,8.1,8.1.1,gemma,547,de fiets in de stalling zetten,True
8,8.1,8.1.2,gemma,548,naar een winkel in de buurt fietsen,True
8,8.1,8.1.3,gemma,549,opgehaald worden na school door je moeder,True
8,8.1,8.1.4,gemma,550,zelfstandig de bus naar huis pakken,True
8,8.1,8.1.5,gemma,551,leer hoe je het kaartje controleert in de bus,True
8,8.2,8.2.1,gemma,552,met gereedschap uit de garage aan een klus beginnen,True
8,8.2,8.2.2,gemma,553,een bal gooien naar je vriend op het plein,True
8,8.2,8.2.3,gemma,554,een nieuw boek lezen op de leeszaal,True
8,8.2,8.2.4,gemma,555,op een bankje muziek luisteren met je oortjes,True
8,8.2,8.2.5,gemma,556,bijdragen aan het opknappen van de speeltuin,True
9,9.1,9.1.1,gemma,557,of een dure aankoop binnen het budget valt controleren,True
9,9.1,9.1.2,gemma,558,plezier hebben in het proces,True
9,9.1,9.1.3,gemma,559,kiezen voor producten die jou echt blij maken,True
9,9.1,9.1.4,gemma,560,kaartjes uitwisselen tijdens het spelen,True
9,9.2,9.2.1,gemma,561,kijken naar het vuurwerk tijdens het festival,True
9,9.2,9.2.2,gemma,562,deelnemen aan een lezingen over geschiedenis,True
9,9.2,9.2.3,gemma,563,genieten van het uitzicht tijdens zonsondergang,True
9,9.2,9.2.4,gemma,564,een foto nemen ter herinnering aan de dag,True
9,9.2,9.2.5,gemma,565,stil zijn en je gedachten observeren,True
9,9.3,9.3.1,gemma,566,informatie zoeken over verschillende soorten gezinnen,True
9,9.3,9.3.2,gemma,567,oude kleding doneren aan een goede doel,True
9,9.3,9.3.3,gemma,568,kijk kritisch naar de taal die gebruikt wordt in een bericht,True
9,9.3,9.3.4,gemma,569,je mening geven tijdens een discussie over maatschappelijke thema s,True
9,9.3,9.3.5,gemma,570,uitoefenen van kritisch denken over nieuwsberichten,True
1,1.1,1.1.1,gemma,571,verduidelijken wat onduidelijk is,True
1,1.1,1.1.2,gemma,572,een tekst van een vriendje nakijken voor grammaticale fouten,True
1,1.1,1.1.3,gemma,573,helpen met moeilijke onderdelen van de opdracht,True
1,1.1,1.1.4,gemma,574,het laatste hoofdstuk van het boek lezen,True
1,1.1,1.1.5,gemma,575,je werk delen met je klasgenootjes,True
1,1.1,1.1.6,gemma,576,een breinbreker oplossen,True
1,1.1,1.1.7,gemma,577,een sculptuur maken van klei in verschillende vormen,True
1,1.2,1.2.1,gemma,578,na de middagpauze terug naar school wandelen,True
1,1.2,1.2.2,gemma,579,de hoofdstukken zorgvuldig herhalen,True
1,1.2,1.2.3,gemma,580,een bericht aan ouders uitdelen,True
1,1.2,1.2.4,gemma,581,genieten van het heerlijke eten op de schoolfeesten,True
1,1.3,1.3.1,gemma,582,uitleg krijgen over een moeilijk onderdeel,True
1,1.3,1.3.2,gemma,583,aan iemand vragen om te helpen met een opdracht,True
1,1.3,1.3.3,gemma,584,een partner kiezen voor het wiskundige probleem,True
1,1.3,1.3.4,gemma,585,wennen aan de grotere schoolomgeving,True
2,2.1,2.1.1,gemma,586,de deur achter elkaar sluiten,True
2,2.1,2.1.2,gemma,587,water drinken uit je beker,True
2,2.1,2.1.3,gemma,588,rommel in de vuilnisbak gooien,True
2,2.1,2.1.4,gemma,589,de lader van je telefoon opzoeken,True
2,2.1,2.1.5,gemma,590,de jas ophalen voor je zusje,True
2,2.2,2.2.1,gemma,591,uitleggen wat er op school gebeurd is,True
2,2.2,2.2.2,gemma,592,uitlachen van de grappen van de zus,True
2,2.2,2.2.3,gemma,593,oma helpen met bakken,True
2,2.2,2.2.4,gemma,594,in de tuin spelen,True
2,2.3,2.3.1,gemma,595,aan vrienden laten weten dat je niet welkom bent als ze te laat zijn,True
2,2.3,2.3.2,gemma,596,eigen beslissingen nemen over de kamer,True
2,2.3,2.3.3,gemma,597,rustig verdedigen waarom je die specifieke kleur wilt gebruiken,True
2,2.3,2.3.4,gemma,598,je eigen was doen en opbergen,True
3,3.1,3.1.1,gemma,599,elkaar altijd trouw blijven ongeacht wat gebeurt,True
3,3.1,3.1.2,gemma,600,afspreken om later weer bij elkaar te komen,True
3,3.1,3.1.3,gemma,601,babbelen met je klasgenoten over het weekend,True
3,3.1,3.1.4,gemma,602,verliefdheid bespreek met een beste vriend,True
3,3.2,3.2.1,gemma,603,met je team een wedstrijdje voetballen,True
3,3.2,3.2.2,gemma,604,verzamelen bij het park om te spelen,True
3,3.2,3.2.3,gemma,605,challenges uitproberen met vrienden,True
3,3.2,3.2.4,gemma,606,uitnodigen voor een logeerpartij,True
3,3.3,3.3.1,gemma,607,vasthouden aan je overtuiging,True
3,3.3,3.3.2,gemma,608,melden wat er gebeurd is aan een leerkracht,True
3,3.3,3.3.3,gemma,609,complimenteren op een talent,True
3,3.3,3.3.4,gemma,610,bereid zijn compromissen te zoeken,True
4,4.1,4.1.1,gemma,611,scoren met een mooie doelpoging,True
4,4.1,4.1.2,gemma,612,een eigen tent op het kampterrein bouwen,True
4,4.1,4.1.3,gemma,613,een rol uitbeelden op de toneelschool,True
4,4.1,4.1.4,gemma,614,je diploma met trots ontvangen,True
4,4.2,4.2.1,gemma,615,je eigen unieke bouwwerk creëren in een open wereldspel,True
4,4.2,4.2.2,gemma,616,samen met je broer naar een programma kijken,True
4,4.2,4.2.3,gemma,617,een ontwerp tekenen voor een nieuwe klerencollectie,True
4,4.2,4.2.4,gemma,618,een kaartspel spelen met papa en mama,True
4,4.2,4.2.5,gemma,619,dromen over spannende reizen naar verre landen,True
4,4.3,4.3.1,gemma,620,samen met vrienden op zoek gaan naar een schat,True
4,4.3,4.3.2,gemma,621,met takken een boog maken om naar de lucht te richten,True
4,4.3,4.3.3,gemma,622,met je zwemstoeltje aan het randje zitten,True
4,4.3,4.3.4,gemma,623,dagdromen tijdens het zitten op de stoep,True
4,4.3,4.3.5,gemma,624,zwemmen in het heldere water van de zee,True
5,5.1,5.1.1,gemma,625,in de groepschat bijpraten over de laatste film,True
5,5.1,5.1.2,gemma,626,kijken naar live video s,True
5,5.1,5.1.3,gemma,627,strategieën bespreken via de chat,True
5,5.1,5.1.4,gemma,628,afspraken maken voor een videogesprek,True
5,5.1,5.1.5,gemma,629,nadenken over het impact van berichten,True
5,5.2,5.2.1,gemma,630,een channel selecteren voor leuke grappen,True
5,5.2,5.2.2,gemma,631,een nieuw album ontdekken door een artiest te zoeken,True
5,5.2,5.2.3,gemma,632,verschillende websites vergelijken over hetzelfde onderwerp,True
5,5.2,5.2.4,gemma,633,bespreken wat viral gaat met vrienden,True
5,5.3,5.3.1,gemma,634,je wachtwoorden geheim houden,True
5,5.3,5.3.2,gemma,635,stel vragen over online identiteiten,True
5,5.3,5.3.3,gemma,636,wees aardig tegen iedereen in het gesprek,True
5,5.3,5.3.4,gemma,637,spam en phishing herkennen,True
6,6.1,6.1.1,gemma,638,begrijpen dat er geen perfecte manier is om te veranderen,True
6,6.1,6.1.2,gemma,639,deodorant aanbrengen na het sporten,True
6,6.1,6.1.3,gemma,640,luister naar wat je lichaam voelt,True
6,6.2,6.2.1,gemma,641,merk op wat je tegenkomt waardoor je blij wordt,True
6,6.2,6.2.2,gemma,642,praat over je zorgen en twijfels,True
6,6.2,6.2.3,gemma,643,neem deel aan clubs of groepen waar je bij hoort,True
6,6.2,6.2.4,gemma,644,merk op wanneer je gespannen voelt,True
6,6.2,6.2.5,gemma,645,stop en neem een momentje,True
6,6.3,6.3.1,gemma,646,overdag korte power naps nemen,True
6,6.3,6.3.2,gemma,647,probeer nieuwe recepten met gezonde ingrediënten,True
6,6.3,6.3.3,gemma,648,maak plezier met vrienden tijdens een fietstocht,True
6,6.3,6.3.4,gemma,649,bescherm je persoonlijke gegevens online,True
7,7.1,7.1.1,gemma,650,ontdek de verschillende vormen van bladeren,True
7,7.1,7.1.2,gemma,651,luisterend naar een verhaal aandachtig volgen,True
7,7.1,7.1.3,gemma,652,een zachte stof en een ruwe steen vergelijken,True
7,7.1,7.1.4,gemma,653,identificeren geuren van bomen en planten,True
7,7.2,7.2.1,gemma,654,zwaaiend hardlopen,True
7,7.2,7.2.2,gemma,655,een stevige knoop in een dunne draad leggen,True
7,7.2,7.2.3,gemma,656,met beide benen springen in de lucht,True
7,7.2,7.2.4,gemma,657,vissen met een hengel,True
7,7.3,7.3.1,gemma,658,de weg terug vinden naar de school,True
7,7.3,7.3.2,gemma,659,begrijpen hoe groot een ruimte is in je hoofd,True
7,7.3,7.3.3,gemma,660,plannen hoe je over een lage bar kunt springen,True
8,8.1,8.1.1,gemma,661,op een bankje wachten aan de halte,True
8,8.1,8.1.2,gemma,662,een afspraak met vrienden bezoeken,True
8,8.1,8.1.3,gemma,663,meegaan op een dagtrip naar het park,True
8,8.1,8.1.4,gemma,664,durven te navigeren in onbekende straten,True
8,8.1,8.1.5,gemma,665,zoek de juiste halte op,True
8,8.2,8.2.1,gemma,666,je favoriete boeken lezen in een rustige hoek,True
8,8.2,8.2.2,gemma,667,een potje panna spelen met vrienden,True
8,8.2,8.2.3,gemma,668,een leuke uitstap maken naar de winkel,True
8,8.2,8.2.4,gemma,669,op een bankje zitten en verhalen bedenken,True
8,8.2,8.2.5,gemma,670,een spelavond organiseren voor alle leeftijden,True
9,9.1,9.1.1,gemma,671,uitgaven bijhouden in een speciaal boekje,True
9,9.1,9.1.2,gemma,672,een outfit kiezen voor een speciale gelegenheid,True
9,9.1,9.1.3,gemma,673,afwegen wat duurzaam en eerlijk consumeren betekent,True
9,9.1,9.1.4,gemma,674,je hobby bespreken met anderen,True
9,9.2,9.2.1,gemma,675,meezingen met de band tijdens de fuif,True
9,9.2,9.2.2,gemma,676,tijdens een workshop creatief tekenen,True
9,9.2,9.2.3,gemma,677,met je familie barbecuen in de tuin,True
9,9.2,9.2.4,gemma,678,het liedje tijdens de viering zingen,True
9,9.2,9.2.5,gemma,679,zoeken naar innerlijke rust en harmonie,True
9,9.3,9.3.1,gemma,680,luisteren naar muziek uit andere culturen,True
9,9.3,9.3.2,gemma,681,duurzame kleding dragen gemaakt van biologisch materiaal,True
9,9.3,9.3.3,gemma,682,bekijk de bedoeling van een social media bericht,True
9,9.3,9.3.4,gemma,683,deelnemen aan een milieuproject,True
9,9.3,9.3.5,gemma,684,begrijpen hoe verschillende culturen democratie beleven,True
1,1.1,1.1.1,gemma,685,meedoen aan het groepsproces,True
1,1.1,1.1.2,gemma,686,een verhaal verbeteren en herschrijven,True
1,1.1,1.1.3,gemma,687,een poster maken met de hele klas,True
1,1.1,1.1.4,gemma,688,de leerstof over het tijdperk herhalen,True
1,1.1,1.1.5,gemma,689,een opdracht online invullen,True
1,1.1,1.1.6,gemma,690,een raadsel oplossen met behulp van logische redenering,True
1,1.1,1.1.7,gemma,691,een liedje zingen met je stem en instrument,True
1,1.2,1.2.1,gemma,692,de bel luidt vertrekken naar de speelplaats,True
1,1.2,1.2.2,gemma,693,feedback van de juf of opa vragen,True
1,1.2,1.2.3,gemma,694,de inleverdatum van het werk noteren,True
1,1.2,1.2.4,gemma,695,afbreken alles na het schoolevenement,True
1,1.3,1.3.1,gemma,696,hulp vragen in de gang,True
1,1.3,1.3.2,gemma,697,troosten van een klasgenoot die verdrietig is,True
1,1.3,1.3.3,gemma,698,met elkaar zingen tijdens de gymles,True
1,1.3,1.3.4,gemma,699,kennismaken met de mentor van een nieuwe klas,True
2,2.1,2.1.1,gemma,700,wakker worden met de wekker,True
2,2.1,2.1.2,gemma,701,verse groenten snijden,True
2,2.1,2.1.3,gemma,702,de tafel na het eten afvegen,True
2,2.1,2.1.4,gemma,703,schoenen op een rijtje zetten in de hal,True
2,2.1,2.1.5,gemma,704,het speelgoed opruimen met je broertje,True
2,2.2,2.2.1,gemma,705,vertellen over een leuke dag,True
2,2.2,2.2.2,gemma,706,samen doen alsof je superhelden bent,True
2,2.2,2.2.3,gemma,707,samen zingen met hele familie,True
2,2.2,2.2.4,gemma,708,samen koken voor het avondeten,True
2,2.3,2.3.1,gemma,709,naar de keuken gaan om regels over eten te checken,True
2,2.3,2.3.2,gemma,710,persoonlijke grenzen bepalen met anderen,True
2,2.3,2.3.3,gemma,711,voorstellen om op zaterdag langer wakker te blijven,True
2,2.3,2.3.4,gemma,712,verantwoordelijk zijn voor het afdoen van de vaat,True
3,3.1,3.1.1,gemma,713,een plan bedenken voor een feestje,True
3,3.1,3.1.2,gemma,714,een gesprek voeren met iemand uit je vriendengroep,True
3,3.1,3.1.3,gemma,715,complimenten geven aan je klasgenoot over zijn haar kleding,True
3,3.1,3.1.4,gemma,716,hand in hand wandelen door de stad,True
3,3.2,3.2.1,gemma,717,een verstopplaats zoeken voor de vriendjes,True
3,3.2,3.2.2,gemma,718,bij de beste vriend thuis op bezoek gaan,True
3,3.2,3.2.3,gemma,719,memes met elkaar delen,True
3,3.2,3.2.4,gemma,720,in slaapzakken slapen bij een vriend,True
3,3.3,3.3.1,gemma,721,je grenzen aangeven bij vrienden,True
3,3.3,3.3.2,gemma,722,uitleggen waarom je boos bent,True
3,3.3,3.3.3,gemma,723,hulp bieden aan iemand die verdwaald is,True
3,3.3,3.3.4,gemma,724,zorgen dat iedereen in het gesprek gelijk gehoord wordt,True
4,4.1,4.1.1,gemma,725,een nieuwe aanvalstechniek oefenen,True
4,4.1,4.1.2,gemma,726,rondom het jeugdlokaal een spel spelen,True
4,4.1,4.1.3,gemma,727,creatieve ideeën opschrijven in je notities,True
4,4.1,4.1.4,gemma,728,meewerken aan groepsopdrachten met andere leerlingen,True
4,4.2,4.2.1,gemma,729,een spannende missie in een avontuurspel spelen,True
4,4.2,4.2.2,gemma,730,je favoriete kanaal bekijken,True
4,4.2,4.2.3,gemma,731,een schets maken van je familie,True
4,4.2,4.2.4,gemma,732,een puzzelstukje vinden bij de restjes,True
4,4.2,4.2.5,gemma,733,verhalen bedenken over dappere helden,True
4,4.3,4.3.1,gemma,734,met vrienden een wedstrijdje skeeleren houden,True
4,4.3,4.3.2,gemma,735,dieren horen fluisteren tijdens je wandeling,True
4,4.3,4.3.3,gemma,736,zwemstoeltjes verplaatsen,True
4,4.3,4.3.4,gemma,737,naar de wolken reiken met je gedachten,True
4,4.3,4.3.5,gemma,738,beleven een spannende piratenboottocht,True
5,5.1,5.1.1,gemma,739,een leuke grap delen met je vrienden,True
5,5.1,5.1.2,gemma,740,reageren op een reactie,True
5,5.1,5.1.3,gemma,741,in game hulp bieden aan iemand die vast zit,True
5,5.1,5.1.4,gemma,742,bijpraten over de laatste gebeurtenissen via bellen,True
5,5.1,5.1.5,gemma,743,controleer wie je volgt op sociale media,True
5,5.2,5.2.1,gemma,744,een leuke vlog bekijken over reizen,True
5,5.2,5.2.2,gemma,745,een seizoen compleet afmaken,True
5,5.2,5.2.3,gemma,746,informatie over verschillende culturen op het internet zoeken,True
5,5.2,5.2.4,gemma,747,een nieuwe rage met je vrienden delen,True
5,5.3,5.3.1,gemma,748,geen geheim wachtwoord met iemand delen,True
5,5.3,5.3.2,gemma,749,schrijf een bio waar anderen iets van jou kunnen leren,True
